Ramen /  Noodle House Arcade,Train Station,20,1.0
Ramen /  Noodle House,Train Station Arcade,20,0.9090909090909091
Train Station Ramen /  Noodle House,Arcade,20,1.0
Government Building Arcade,Train Station,26,0.9629629629629629
Government Building,Train Station Arcade,26,0.8666666666666667
Train Station Government Building,Arcade,26,0.9285714285714286
Food & Drink Shop Arcade,Train Station,27,1.0
Food & Drink Shop,Train Station Arcade,27,0.84375
Train Station Food & Drink Shop,Arcade,27,0.84375
Ramen /  Noodle House,Arcade,20,0.9090909090909091
Ramen /  Noodle House,Train Station,20,0.9090909090909091
Bowling Alley,Train Station,22,0.9166666666666666
Government Building,Arcade,27,0.9
Government Building,Train Station,28,0.9333333333333333
Food & Drink Shop,Arcade,27,0.84375
Food & Drink Shop,Train Station,32,1.0
Arcade,Train Station,53,0.9464285714285714
Train Station,Arcade,53,0.8412698412698413
