Train Station Mall Road Other Great Outdoors Bridge,Park,23,0.92
Mall Road Other Great Outdoors Bridge,Park Train Station,23,0.8846153846153846
Mall Other Great Outdoors Bridge,Park Train Station Road,23,0.8518518518518519
Mall Bridge,Park Train Station Road Other Great Outdoors,23,0.8518518518518519
Mall,Park Train Station Road Other Great Outdoors Bridge,23,0.8518518518518519
Mall Other Great Outdoors,Park Train Station Road Bridge,23,0.8518518518518519
Road Mall Bridge,Park Train Station Other Great Outdoors,23,0.8846153846153846
Road Mall,Park Train Station Other Great Outdoors Bridge,23,0.8846153846153846
Road Mall Other Great Outdoors,Park Train Station Bridge,23,0.8846153846153846
Train Station Mall Other Great Outdoors Bridge,Park Road,23,0.8846153846153846
Train Station Mall Bridge,Park Road Other Great Outdoors,23,0.8846153846153846
Train Station Mall,Park Road Other Great Outdoors Bridge,23,0.8846153846153846
Train Station Mall Other Great Outdoors,Park Road Bridge,23,0.8846153846153846
Train Station Mall Road Bridge,Park Other Great Outdoors,23,0.92
Train Station Road Mall,Park Other Great Outdoors Bridge,23,0.92
Train Station Mall Road Other Great Outdoors,Park Bridge,23,0.92
Park Mall Road Other Great Outdoors Bridge,Train Station,23,1.0
Park Road Other Great Outdoors Bridge,Train Station Mall,23,0.7666666666666667
Park Other Great Outdoors Bridge,Train Station Road Mall,23,0.71875
Park Bridge,Train Station Road Mall Other Great Outdoors,23,0.71875
Park Road Bridge,Train Station Mall Other Great Outdoors,23,0.7666666666666667
Park Road,Train Station Mall Other Great Outdoors Bridge,23,0.7666666666666667
Park Road Other Great Outdoors,Train Station Mall Bridge,23,0.7666666666666667
Park Mall Other Great Outdoors Bridge,Train Station Road,23,0.9583333333333334
Park Mall Bridge,Train Station Road Other Great Outdoors,23,0.9583333333333334
Park Mall,Train Station Road Other Great Outdoors Bridge,23,0.9583333333333334
Park Mall Other Great Outdoors,Train Station Road Bridge,23,0.9583333333333334
Park Mall Road Bridge,Train Station Other Great Outdoors,23,1.0
Park Road Mall,Train Station Other Great Outdoors Bridge,23,1.0
Park Mall Road Other Great Outdoors,Train Station Bridge,23,1.0
Park Train Station Road Other Great Outdoors Bridge,Mall,23,0.7931034482758621
Park Train Station Other Great Outdoors Bridge,Road Mall,23,0.7419354838709677
Park Train Station Bridge,Road Mall Other Great Outdoors,23,0.7419354838709677
Park Train Station,Road Mall Other Great Outdoors Bridge,23,0.71875
Park Train Station Other Great Outdoors,Road Mall Bridge,23,0.71875
Park Train Station Road Bridge,Mall Other Great Outdoors,23,0.7931034482758621
Park Train Station Road,Mall Other Great Outdoors Bridge,23,0.7931034482758621
Park Train Station Road Other Great Outdoors,Mall Bridge,23,0.7931034482758621
Park Train Station Mall Other Great Outdoors Bridge,Road,23,0.9583333333333334
Park Train Station Mall Bridge,Road Other Great Outdoors,23,0.9583333333333334
