Convenience Store Japanese Restaurant,Fast Food Restaurant,21,0.9545454545454546
Japanese Restaurant,Fast Food Restaurant Convenience Store,21,0.9130434782608695
Fast Food Restaurant Japanese Restaurant,Convenience Store,21,1.0
Fast Food Restaurant Convenience Store,Japanese Restaurant,21,0.7241379310344828
Convenience Store Pizza Place,Fast Food Restaurant,21,0.9545454545454546
Pizza Place,Fast Food Restaurant Convenience Store,21,0.875
Fast Food Restaurant Pizza Place,Convenience Store,21,1.0
Fast Food Restaurant Convenience Store,Pizza Place,21,0.7241379310344828
Convenience Store Event Space,Fast Food Restaurant,22,0.88
Event Space,Fast Food Restaurant Convenience Store,22,0.7586206896551724
Fast Food Restaurant Event Space,Convenience Store,22,0.9565217391304348
Fast Food Restaurant,Convenience Store Event Space,22,0.7096774193548387
Fast Food Restaurant Convenience Store,Event Space,22,0.7586206896551724
Mall Event Space,Fast Food Restaurant,20,0.8
Fast Food Restaurant Event Space,Mall,20,0.8695652173913043
Fast Food Restaurant Mall,Event Space,20,0.8333333333333334
Fast Food Restaurant Event Space,Train Station,20,0.8695652173913043
Train Station Event Space,Fast Food Restaurant,20,0.7692307692307693
Train Station Fast Food Restaurant,Event Space,20,0.8333333333333334
Mall Event Space,Convenience Store,22,0.88
Event Space,Convenience Store Mall,22,0.7586206896551724
Convenience Store Event Space,Mall,22,0.88
Convenience Store Mall,Event Space,22,0.7857142857142857
Convenience Store Event Space,Train Station,22,0.88
Event Space,Train Station Convenience Store,22,0.7586206896551724
Train Station Event Space,Convenience Store,22,0.8461538461538461
Train Station Convenience Store,Event Space,22,0.7857142857142857
Mall Event Space,Train Station,22,0.88
Event Space,Train Station Mall,22,0.7586206896551724
Train Station Event Space,Mall,22,0.8461538461538461
Convenience Store Mall,Fast Food Restaurant,22,0.7857142857142857
Fast Food Restaurant Mall,Convenience Store,22,0.9166666666666666
Fast Food Restaurant,Convenience Store Mall,22,0.7096774193548387
Fast Food Restaurant Convenience Store,Mall,22,0.7586206896551724
Fast Food Restaurant Convenience Store,Train Station,22,0.7586206896551724
Fast Food Restaurant,Train Station Convenience Store,22,0.7096774193548387
Train Station Convenience Store,Fast Food Restaurant,22,0.7857142857142857
Train Station Fast Food Restaurant,Convenience Store,22,0.9166666666666666
Convenience Store Mall,Train Station,23,0.8214285714285714
Train Station Convenience Store,Mall,23,0.8214285714285714
Bridge,Train Station,21,1.0
Japanese Restaurant,Fast Food Restaurant,21,0.9130434782608695
Japanese Restaurant,Convenience Store,22,0.9565217391304348
Pizza Place,Event Space,21,0.875
Event Space,Pizza Place,21,0.7241379310344828
Pizza Place,Fast Food Restaurant,21,0.875
Pizza Place,Convenience Store,22,0.9166666666666666
Bar,Train Station,26,1.0
Event Space,Fast Food Restaurant,23,0.7931034482758621
Fast Food Restaurant,Event Space,23,0.7419354838709677
Event Space,Convenience Store,25,0.8620689655172413
Event Space,Mall,25,0.8620689655172413
Event Space,Train Station,26,0.896551724137931
Convenience Store,Fast Food Restaurant,29,0.8055555555555556
Fast Food Restaurant,Convenience Store,29,0.9354838709677419
Fast Food Restaurant,Mall,24,0.7741935483870968
Fast Food Restaurant,Train Station,24,0.7741935483870968
Convenience Store,Mall,28,0.7777777777777778
Convenience Store,Train Station,28,0.7777777777777778
Mall,Train Station,37,0.8809523809523809
