Park Bar Road Bridge,Train Station,21,0.9130434782608695
Park Road Bridge,Train Station Bar,21,0.7241379310344828
Park Bridge,Train Station Road Bar,21,0.7241379310344828
Park,Train Station Road Bar Bridge,21,0.7
Park Road,Train Station Bar Bridge,21,0.7
Park Bar Bridge,Train Station Road,21,0.9130434782608695
Park Bar,Train Station Road Bridge,21,0.9130434782608695
Park Road Bar,Train Station Bridge,21,0.9130434782608695
Park Train Station Road Bridge,Bar,21,0.9545454545454546
Park Train Station Bridge,Road Bar,21,0.9545454545454546
Park Train Station,Road Bar Bridge,21,0.9545454545454546
Park Train Station Road,Bar Bridge,21,0.9545454545454546
Park Train Station Bar Bridge,Road,21,1.0
Park Train Station Bar,Road Bridge,21,1.0
Park Train Station Bar Road,Bridge,21,1.0
Parking Bar Road Bridge,Train Station,24,0.9230769230769231
Road Parking Bridge,Train Station Bar,24,0.7741935483870968
Road Parking,Train Station Bar Bridge,24,0.7741935483870968
Parking Bar Bridge,Train Station Road,24,0.8571428571428571
Parking Bar,Train Station Road Bridge,24,0.8571428571428571
Road Parking Bar,Train Station Bridge,24,0.9230769230769231
Train Station Parking Road Bridge,Bar,24,0.96
Train Station Parking Bridge,Road Bar,24,0.8888888888888888
Train Station Parking,Road Bar Bridge,24,0.8888888888888888
Train Station Parking Road,Bar Bridge,24,0.96
Train Station Parking Bar Bridge,Road,24,0.9230769230769231
Train Station Parking Bar,Road Bridge,24,0.9230769230769231
Train Station Parking Bar Road,Bridge,24,1.0
Park Bar Road,Train Station,21,0.9130434782608695
Park Road,Train Station Bar,21,0.7
Park,Train Station Road Bar,21,0.7
Park Bar,Train Station Road,21,0.9130434782608695
Park Train Station Road,Bar,21,0.9545454545454546
Park Train Station,Road Bar,21,0.9545454545454546
Park Train Station Bar,Road,21,1.0
Park Bar Bridge,Train Station,21,0.9130434782608695
Park Bridge,Train Station Bar,21,0.7241379310344828
Park,Train Station Bar Bridge,21,0.7
Park Bar,Train Station Bridge,21,0.9130434782608695
Park Train Station Bridge,Bar,21,0.9545454545454546
Park Train Station,Bar Bridge,21,0.9545454545454546
Park Train Station Bar,Bridge,21,1.0
Park Road Bridge,Train Station,22,0.7586206896551724
Park Bridge,Train Station Road,22,0.7586206896551724
Park,Train Station Road Bridge,22,0.7333333333333333
Park Road,Train Station Bridge,22,0.7333333333333333
Park Train Station Bridge,Road,22,1.0
Park Train Station,Road Bridge,22,1.0
Park Train Station Road,Bridge,22,1.0
Park Bar Bridge,Road,23,1.0
Park Bridge,Road Bar,23,0.7931034482758621
Park,Road Bar Bridge,23,0.7666666666666667
Park Bar,Road Bridge,23,1.0
Park Road Bridge,Bar,23,0.7931034482758621
Park Road,Bar Bridge,23,0.7666666666666667
Park Road Bar,Bridge,23,1.0
Parking Bar Road,Train Station,24,0.9230769230769231
Road Parking,Train Station Bar,24,0.7741935483870968
Parking Bar,Train Station Road,24,0.8571428571428571
Train Station Parking Road,Bar,24,0.96
Train Station Parking,Road Bar,24,0.8888888888888888
Train Station Parking Bar,Road,24,0.9230769230769231
Parking Bar Bridge,Train Station,26,0.9285714285714286
Parking Bar,Train Station Bridge,26,0.9285714285714286
Train Station Parking Bridge,Bar,26,0.9629629629629629
Train Station Parking,Bar Bridge,26,0.9629629629629629
Train Station Parking Bar,Bridge,26,1.0
Parking Road Bridge,Train Station,25,0.8064516129032258
Parking Road,Train Station Bridge,25,0.8064516129032258
Train Station Parking Bridge,Road,25,0.9259259259259259
Train Station Parking,Road Bridge,25,0.9259259259259259
Train Station Parking Road,Bridge,25,1.0
Parking Bar Bridge,Road,26,0.9285714285714286
Parking Bar,Road Bridge,26,0.9285714285714286
Road Parking Bridge,Bar,26,0.8387096774193549
Road Parking,Bar Bridge,26,0.8387096774193549
Road Parking Bar,Bridge,26,1.0
Road Bar Bridge,Train Station,35,0.9210526315789473
Bar Bridge,Train Station Road,35,0.8333333333333334
Bar,Train Station Road Bridge,35,0.8333333333333334
Road Bridge,Train Station Bar,35,0.7608695652173914
Road,Train Station Bar Bridge,35,0.7446808510638298
Road Bar,Train Station Bridge,35,0.9210526315789473
Train Station Bar Bridge,Road,35,0.8974358974358975
Train Station Bridge,Road Bar,35,0.8536585365853658
Train Station,Road Bar Bridge,35,0.8536585365853658
Train Station Bar,Road Bridge,35,0.8974358974358975
Train Station Road Bridge,Bar,35,0.9459459459459459
Train Station Road,Bar Bridge,35,0.9459459459459459
Train Station Road Bar,Bridge,35,1.0
Park Bar,Train Station,21,0.9130434782608695
Park,Train Station Bar,21,0.7
Park Train Station,Bar,21,0.9545454545454546
Park Road,Train Station,22,0.7333333333333333
Park,Train Station Road,22,0.7333333333333333
Park Train Station,Road,22,1.0
Park Bridge,Train Station,22,0.7586206896551724
Park,Train Station Bridge,22,0.7333333333333333
Park Train Station,Bridge,22,1.0
Park Bar,Road,23,1.0
Park,Road Bar,23,0.7666666666666667
Park Road,Bar,23,0.7666666666666667
Park Bridge,Bar,23,0.7931034482758621
Park,Bar Bridge,23,0.7666666666666667
Park Bar,Bridge,23,1.0
Park Bridge,Road,29,1.0
Park,Road Bridge,29,0.9666666666666667
Park Road,Bridge,29,0.9666666666666667
Parking Bar,Train Station,26,0.9285714285714286
Train Station Parking,Bar,26,0.9629629629629629
Parking Road,Train Station,25,0.8064516129032258
Train Station Parking,Road,25,0.9259259259259259
Train Station Parking,Bridge,27,1.0
Parking Bar,Road,26,0.9285714285714286
Road Parking,Bar,26,0.8387096774193549
Parking Bridge,Bar,28,0.717948717948718
Parking,Bar Bridge,28,0.717948717948718
Parking Bar,Bridge,28,1.0
Parking Bridge,Road,31,0.7948717948717948
Parking,Road Bridge,31,0.7948717948717948
Parking Road,Bridge,31,1.0
Road Bar,Train Station,35,0.9210526315789473
Bar,Train Station Road,35,0.8333333333333334
Road,Train Station Bar,35,0.7446808510638298
Train Station Bar,Road,35,0.8974358974358975
Train Station,Road Bar,35,0.8536585365853658
Train Station Road,Bar,35,0.9459459459459459
Bar Bridge,Train Station,39,0.9285714285714286
Bar,Train Station Bridge,39,0.9285714285714286
Train Station Bridge,Bar,39,0.9512195121951219
Train Station,Bar Bridge,39,0.9512195121951219
Train Station Bar,Bridge,39,1.0
Road Bridge,Train Station,37,0.8043478260869565
Road,Train Station Bridge,37,0.7872340425531915
Train Station Bridge,Road,37,0.9024390243902439
Train Station,Road Bridge,37,0.9024390243902439
Train Station Road,Bridge,37,1.0
Bar Bridge,Road,38,0.9047619047619048
Bar,Road Bridge,38,0.9047619047619048
Road Bridge,Bar,38,0.8260869565217391
Road,Bar Bridge,38,0.8085106382978723
Road Bar,Bridge,38,1.0
Park,Train Station,22,0.7333333333333333
Park,Bar,23,0.7666666666666667
Park,Road,30,1.0
Park,Bridge,29,0.9666666666666667
Parking,Bar,28,0.717948717948718
Parking,Road,31,0.7948717948717948
Parking,Bridge,39,1.0
Bar,Train Station,39,0.9285714285714286
Train Station,Bar,39,0.9512195121951219
Road,Train Station,37,0.7872340425531915
Train Station,Road,37,0.9024390243902439
Train Station,Bridge,41,1.0
Bar,Road,38,0.9047619047619048
Road,Bar,38,0.8085106382978723
Bridge,Bar,42,0.7
Bar,Bridge,42,1.0
Bridge,Road,46,0.7666666666666667
Road,Bridge,46,0.9787234042553191
