Park Art Museum Historic Site Office Stadium,Science Museum,23,0.8846153846153846
Art Museum Office Stadium Historic Site,Science Museum Park,23,0.8518518518518519
Historic Site Office Stadium,Science Museum Art Museum Park,23,0.8518518518518519
Office Stadium,Science Museum Art Museum Historic Site Park,23,0.8518518518518519
Stadium,Science Museum Park Art Museum Historic Site Office,23,0.7931034482758621
Stadium Historic Site,Science Museum Art Museum Office Park,23,0.7931034482758621
Office Historic Site,Science Museum Art Museum Stadium Park,23,0.7666666666666667
Art Museum Historic Site Stadium,Science Museum Office Park,23,0.8214285714285714
Art Museum Stadium,Science Museum Historic Site Office Park,23,0.8214285714285714
Art Museum,Science Museum Park Historic Site Stadium Office,23,0.7931034482758621
Art Museum Historic Site,Science Museum Office Stadium Park,23,0.7931034482758621
Art Museum Historic Site Office,Science Museum Stadium Park,23,0.8214285714285714
Art Museum Office,Science Museum Historic Site Stadium Park,23,0.8214285714285714
Art Museum Office Stadium,Science Museum Historic Site Park,23,0.8518518518518519
Park Office Stadium Historic Site,Science Museum Art Museum,23,0.8846153846153846
Park Historic Site Stadium,Science Museum Art Museum Office,23,0.8214285714285714
Park Stadium,Science Museum Art Museum Office Historic Site,23,0.8214285714285714
Park,Science Museum Art Museum Stadium Historic Site Office,23,0.7666666666666667
Park Historic Site,Science Museum Art Museum Office Stadium,23,0.7931034482758621
Park Historic Site Office,Science Museum Art Museum Stadium,23,0.8518518518518519
Park Office,Science Museum Art Museum Historic Site Stadium,23,0.8518518518518519
Park Office Stadium,Science Museum Art Museum Historic Site,23,0.8846153846153846
Park Art Museum Office Stadium,Science Museum Historic Site,23,0.8846153846153846
Park Art Museum Stadium,Science Museum Office Historic Site,23,0.8518518518518519
Park Art Museum,Science Museum Office Stadium Historic Site,23,0.8214285714285714
Park Art Museum Office,Science Museum Stadium Historic Site,23,0.8518518518518519
Park Art Museum Stadium Historic Site,Science Museum Office,23,0.8518518518518519
Park Art Museum Historic Site,Science Museum Office Stadium,23,0.8214285714285714
Park Art Museum Office Historic Site,Science Museum Stadium,23,0.8518518518518519
Science Museum Art Museum Historic Site Office Stadium,Park,23,0.9583333333333334
Science Museum Office Stadium Historic Site,Park Art Museum,23,0.9583333333333334
Science Museum Historic Site Stadium,Park Art Museum Office,23,0.8846153846153846
Science Museum Stadium,Park Art Museum Office Historic Site,23,0.8846153846153846
Science Museum,Park Art Museum Stadium Historic Site Office,23,0.8518518518518519
Science Museum Historic Site,Park Art Museum Office Stadium,23,0.8518518518518519
Science Museum Historic Site Office,Park Art Museum Stadium,23,0.92
Science Museum Office,Park Art Museum Historic Site Stadium,23,0.92
Science Museum Office Stadium,Park Art Museum Historic Site,23,0.9583333333333334
Science Museum Art Museum Office Stadium,Park Historic Site,23,0.9583333333333334
Science Museum Art Museum Stadium,Park Office Historic Site,23,0.92
Science Museum Art Museum,Park Office Stadium Historic Site,23,0.8846153846153846
Science Museum Art Museum Office,Park Stadium Historic Site,23,0.92
Science Museum Art Museum Stadium Historic Site,Park Office,23,0.92
Science Museum Art Museum Historic Site,Park Office Stadium,23,0.8846153846153846
Science Museum Art Museum Office Historic Site,Park Stadium,23,0.92
Science Museum Park Historic Site Office Stadium,Art Museum,23,1.0
Science Museum Park Office Stadium,Art Museum Historic Site,23,1.0
Science Museum Stadium Park,Art Museum Office Historic Site,23,0.92
Science Museum Park,Art Museum Office Stadium Historic Site,23,0.8846153846153846
Science Museum Office Park,Art Museum Stadium Historic Site,23,0.9583333333333334
Science Museum Park Stadium Historic Site,Art Museum Office,23,0.92
Science Museum Historic Site Park,Art Museum Office Stadium,23,0.8846153846153846
Science Museum Park Office Historic Site,Art Museum Stadium,23,0.9583333333333334
Science Museum Park Art Museum Office Stadium,Historic Site,23,1.0
Science Museum Park Art Museum Stadium,Office Historic Site,23,0.9583333333333334
Science Museum Art Museum Park,Office Stadium Historic Site,23,0.92
Science Museum Park Art Museum Office,Stadium Historic Site,23,0.9583333333333334
Science Museum Park Art Museum Historic Site Stadium,Office,23,0.9583333333333334
Science Museum Park Art Museum Historic Site,Office Stadium,23,0.92
Science Museum Park Art Museum Historic Site Office,Stadium,23,0.9583333333333334
Park Art Museum Historic Site Stadium,Garden,20,0.7407407407407407
Art Museum Stadium Historic Site,Garden Park,20,0.7142857142857143
Art Museum Stadium,Garden Historic Site Park,20,0.7142857142857143
Park Stadium Historic Site,Garden Art Museum,20,0.7142857142857143
Park Stadium,Garden Art Museum Historic Site,20,0.7142857142857143
Park Art Museum Stadium,Garden Historic Site,20,0.7407407407407407
Park Art Museum,Garden Stadium Historic Site,20,0.7142857142857143
Park Art Museum Historic Site,Garden Stadium,20,0.7142857142857143
Garden Art Museum Historic Site Stadium,Park,20,0.9523809523809523
Garden Stadium Historic Site,Park Art Museum,20,0.9090909090909091
Garden Historic Site,Park Art Museum Stadium,20,0.8
Garden,Park Art Museum Historic Site Stadium,20,0.8
Garden Stadium,Park Art Museum Historic Site,20,0.9090909090909091
Garden Art Museum Stadium,Park Historic Site,20,0.9523809523809523
Garden Art Museum,Park Stadium Historic Site,20,0.9090909090909091
Garden Art Museum Historic Site,Park Stadium,20,0.9090909090909091
Garden Park Historic Site Stadium,Art Museum,20,0.9523809523809523
Garden Stadium Park,Art Museum Historic Site,20,0.9523809523809523
Garden Park,Art Museum Stadium Historic Site,20,0.9090909090909091
Garden Historic Site Park,Art Museum Stadium,20,0.9090909090909091
Garden Park Art Museum Stadium,Historic Site,20,1.0
Garden Art Museum Park,Stadium Historic Site,20,0.9523809523809523
Garden Park Art Museum Historic Site,Stadium,20,0.9523809523809523
Art Museum Historic Site Office Stadium,Garden,20,0.7407407407407407
Office Stadium Historic Site,Garden Art Museum,20,0.7407407407407407
